song_id,song_title,artist,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:6eVWOyIA4iacH7UaQ1TqzM,Homerton B,[Unknown T],70,0.772,0.0721,142.472,0.0731,0.231,0.0548,4,0.739,7,192000,-6.367,0.28,1
spotify:track:7wDqHhtRkP1TXSlZK0sEQH,Guiding Light,[Mumford & Sons],75,0.667,0.0686,100.017,0.0439,0.0632,1.43e-05,4,0.554,7,217633,-9.343,0.281,1
spotify:track:2OHNfECZGNSHFOBujtMLrz,Angels,[Tom Walker],71,0.672,0.0768,160.968,0.0834,0.261,0.0,4,0.579,9,209111,-6.05,0.743,0
spotify:track:43lYaovU2FoeuBMNusVVVW,10 Freaky Girls (with 21 Savage),"[Metro Boomin, 21 Savage]",83,0.353,0.102,88.031,0.31,0.588,0.0,4,0.81,6,208293,-9.931,0.0727,0
spotify:track:75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,"[Trippie Redd, Juice WRLD]",69,0.572,0.113,141.991,0.0864,0.0079,0.0,4,0.825,6,175954,-6.067,0.568,0
spotify:track:1m6lqaLvUTxPjOo98fJH8U,Don't Come Out The House (with 21 Savage),"[Metro Boomin, 21 Savage]",82,0.35,0.108,74.963,0.277,0.00661,0.000483,4,0.87,1,168347,-6.082,0.175,1
spotify:track:5gub2bpJRgJP4m4MliqtdV,Space Cadet (feat. Gunna),"[Metro Boomin, Gunna]",81,0.464,0.238,109.004,0.0645,0.368,1.71e-05,4,0.901,5,203267,-9.789,0.638,0
spotify:track:6JQvHMSaR8flFsN53ypOfP,Noticed,[Lil Mosey],86,0.558,0.116,79.992,0.0603,0.462,0.0,4,0.699,11,165000,-7.622,0.493,1
spotify:track:0AcicReEGm1qcENjqzh1Tg,Love Scars 3,[Trippie Redd],68,0.524,0.106,81.982,0.0621,0.136,0.0,4,0.544,8,129429,-7.914,0.117,1
spotify:track:2Sfl7odHUmG7qc8SbqUyzE,DI MI NOMBRE - Cap.8: Éxtasis,[ROSALÍA],74,0.534,0.314,91.871,0.131,0.885,5.18e-05,4,0.794,8,162377,-6.47,0.547,0
spotify:track:4W3FJapn5CD6Fnrlfj4HFe,Booty,"[C. Tangana, Becky G, Alizzz]",78,0.771,0.0901,102.927,0.0804,0.0167,2.04e-06,4,0.825,1,173366,-4.116,0.718,1
spotify:track:3ao3OVxHlb3C08vAaApUlm,Imposible,"[Luis Fonsi, Ozuna]",85,0.764,0.102,90.979,0.0798,0.122,0.0,4,0.786,11,163880,-2.935,0.913,1
spotify:track:1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,[ROSALÍA],70,0.482,0.0752,97.975,0.0873,0.549,0.0164,4,0.893,0,150027,-4.779,0.53,0
spotify:track:2cYnZNzFRFK0H7vSNxPsUq,Ella Quiere Beber - Remix,"[Anuel Aa, Romeo Santos]",80,0.665,0.0515,95.239,0.124,0.265,0.0,4,0.751,8,219357,-3.083,0.698,1
spotify:track:5r8mGKhCDIVWb3AG4hm0l0,PIENSO EN TU MIRÁ - Cap.3: Celos,[ROSALÍA],69,0.676,0.0947,164.51,0.0862,0.0909,0.0227,3,0.647,8,193767,-6.025,0.41,1
spotify:track:6FyRXC8tJUh863JCkyWqtk,Adan y Eva,[Paulo Londra],77,0.709,0.0676,171.993,0.336,0.323,0.0,4,0.767,1,258639,-4.47,0.72,1
spotify:track:07w6jp4Fq8GGqhLoDYoVkb,Replay,[Maikel Delacalle],74,0.8,0.107,109.984,0.0588,0.203,0.000175,4,0.726,11,217104,-5.858,0.765,0
spotify:track:1G586ld1gbaECg4Bc6w40O,No Me Acuerdo,"[Thalía, Natti Natasha]",40,0.784,0.0897,94.036,0.101,0.175,0.0,4,0.837,7,217653,-4.531,0.748,0
spotify:track:1zZ7vl1amOLI4GE5oUn0YB,BAGDAD - Cap.7: Liturgia,[ROSALÍA],71,0.36,0.0977,80.055,0.0499,0.737,6.97e-05,4,0.707,0,182657,-8.89,0.358,0
spotify:track:59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,"[Brytiago, Daddy Yankee, Ozuna, Darell, Anuel Aa]",79,0.69,0.413,94.194,0.226,0.589,0.0,4,0.825,10,327467,-4.252,0.516,0
spotify:track:71iAechwVKGu26pahzFL0k,Cuando Nadie Ve,[Morat],70,0.778,0.218,95.993,0.0616,0.133,0.0,4,0.806,1,219587,-4.577,0.84,0
spotify:track:3gPOFPYLgpvQz0ZMwmv7NE,Te echo de menos,[Beret],75,0.714,0.114,159.9,0.175,0.206,0.0,4,0.658,0,194986,-5.086,0.362,1
spotify:track:7dNwJbsT0sg1le5kVugGJb,Bubalu,"[DJ Luian, Mambo Kingz, Anuel Aa, Becky G, Prince Royce]",75,0.355,0.118,145.929,0.0895,0.616,0.0,4,0.8,6,228493,-10.47,0.253,0
spotify:track:4iCJFRTRsFlj4UWoEd7bS9,Perdón,"[David Bisbal, Greeicy]",74,0.855,0.124,179.984,0.0846,0.291,0.0,4,0.673,11,206497,-4.528,0.96,0
spotify:track:6HpgdL4zUpuyXCzvAhgR5a,QUE NO SALGA LA LUNA - Cap.2: Boda,[ROSALÍA],68,0.655,0.378,121.075,0.112,0.763,0.000126,3,0.625,9,269539,-5.992,0.485,0
spotify:track:6MJUCumnQsQEKbCy28tbCP,Adictiva,"[Daddy Yankee, Anuel Aa]",63,0.771,0.172,99.038,0.0563,0.291,5.62e-05,4,0.788,4,207853,-3.206,0.701,0
spotify:track:1KFN3kB4hc6r7ILpifFsqf,Veneno,[Anitta],68,0.768,0.067,89.917,0.107,0.046,3.39e-06,4,0.792,4,158005,-5.074,0.295,0
spotify:track:5zhnwbZWsbfJFNcrdO3LYB,Não perco meu tempo,[Anitta],63,0.638,0.0695,104.947,0.068,0.0203,1.88e-06,4,0.867,8,176187,-5.448,0.7,0
spotify:track:7uU04pPMnKELpv8mIJ3yLa,Zé da Recaída - Ao Vivo,[Gusttavo Lima],74,0.868,0.812,134.974,0.0448,0.071,0.0,4,0.797,5,231600,-3.528,0.541,1
spotify:track:0qFHLde09T8wwoxQOhGtJQ,Solteiro Nunca Está Só,"[MC Kekel, Dani Russo, DJ RD]",73,0.545,0.114,129.907,0.0753,0.0151,0.0,4,0.839,10,147692,-3.718,0.545,1
spotify:track:0E5S49GCejjIo9Bjmo5Q4z,Sem Sal - Ao Vivo,[Marília Mendonça],73,0.844,0.935,139.385,0.124,0.112,0.0,4,0.559,0,162751,-3.685,0.823,1
spotify:track:7KdcbYcVF8LkQeQcTYOixJ,Vingança - Ao Vivo,"[Luan Santana, MC Kekel]",75,0.729,0.201,165.959,0.128,0.151,0.0,4,0.608,1,181512,-7.4,0.431,1
spotify:track:3mNmUjoDHYDYj08IaRPtg0,Posto 24h (feat. Wesley Safadão) - Ao Vivo,"[Lucas Lucco, Wesley Safadão]",72,0.929,0.396,126.998,0.0338,0.169,0.0,4,0.703,3,153374,-4.021,0.626,0
spotify:track:5Oz3TWYhneHj2fo5ttwPu1,Goals,[Anitta],61,0.747,0.144,154.047,0.0709,0.187,0.000161,4,0.688,4,212603,-3.04,0.62,0
spotify:track:5vbUG4Vo536Lyy6dwdY6Kg,Siga a Seta (feat. Matheus & Kauan) - Ao Vivo,"[Marcos & Belutti, Matheus & Kauan]",24,0.833,0.0953,171.748,0.215,0.493,0.0,4,0.375,0,171449,-3.866,0.571,1
spotify:track:4lvGHfDuzfv9uDTHMrRMiH,O Sol,[Vitor Kley],58,0.694,0.117,97.48,0.0261,0.0302,0.0,4,0.62,6,211448,-4.254,0.631,0
spotify:track:1xyVMQx51Kab6eLVtE6twx,Cobaia,"[Lauana Prado, Maiara & Maraisa]",57,0.709,0.807,114.094,0.0382,0.125,0.0,4,0.751,8,219442,-4.216,0.515,1
spotify:track:1Bhm5HNO1cq8olDbBmokyL,Copines,[Aya Nakamura],71,0.786,0.105,180.02,0.086,0.261,0.0,4,0.702,8,171720,-3.943,0.904,0
spotify:track:3aRgAfrt6aQW8IimLq2aVG,La dot,[Aya Nakamura],72,0.514,0.0951,109.795,0.0513,0.201,0.0,3,0.752,0,201720,-6.108,0.767,1
spotify:track:3qHs2PoiJMPvdxgyRSvqAl,Sucette (feat. Niska),"[Aya Nakamura, Niska]",71,0.783,0.0638,189.978,0.127,0.238,1.16e-06,4,0.795,5,167067,-6.12,0.677,0
spotify:track:6cKj3bzvVrOQtPfGhcKlRt,Madrina,"[Maes, Booba]",74,0.824,0.361,122.997,0.0554,0.206,0.0507,4,0.734,11,220213,-5.201,0.673,0
spotify:track:3yKHE0h9BUxpHZe1EqmJnX,Oula,[Aya Nakamura],69,0.425,0.191,119.926,0.0393,0.747,0.0,4,0.8,2,158813,-9.502,0.64,0
spotify:track:7vSQVx20cqaYOVAVJwj00p,Dalida,[Soolking],63,0.728,0.0889,140.129,0.0449,0.66,1.32e-05,4,0.753,7,225373,-4.676,0.405,0
spotify:track:7sKDftgGirHWTVFMtJoDoh,Djadja,[Aya Nakamura],71,0.796,0.111,97.976,0.11,0.0612,0.0,4,0.829,5,171133,-5.428,0.551,1
spotify:track:2QpUWi6VSNOt2WyH5FIeLD,Pookie,[Aya Nakamura],68,0.596,0.0891,98.003,0.0898,0.0691,0.0,4,0.912,6,180840,-7.718,0.532,0
spotify:track:4EHacNxfg1CVjRUX9YMLH4,Le code,[SCH],73,0.593,0.0976,80.046,0.0597,0.0461,2.24e-06,4,0.686,1,182853,-7.863,0.284,1
spotify:track:0ZKi6Khl1E9EoOQadSXN5m,Prêt à partir (feat. Ninho),"[SCH, Ninho]",73,0.868,0.116,130.073,0.244,0.428,0.0,4,0.728,5,274133,-7.031,0.633,0
spotify:track:4h3SqMd5F16XJVdGp5fsZG,À nos souvenirs,[Trois Cafés Gourmands],70,0.856,0.0955,133.847,0.134,0.305,0.0,4,0.676,1,192990,-4.609,0.455,0
spotify:track:7h0hP4GquuKsAXXuDUV1eq,Pompom,[Aya Nakamura],68,0.647,0.206,119.984,0.281,0.22,0.0,5,0.842,4,190693,-6.431,0.67,0
spotify:track:7EAtJk0HzXQp2gpFeaaLzF,Guerilla,[Soolking],64,0.77,0.0908,140.164,0.11,0.488,0.0,4,0.747,10,229000,-4.287,0.4,0
spotify:track:2c7GlMNmF7pbohjykutmLP,"Thunderclouds (with Sia, Diplo & Labrinth)","[Sia, Diplo, Labrinth, LSD]",73,0.716,0.263,112.035,0.0351,0.0085,9.06e-06,4,0.691,7,187027,-5.985,0.507,1
spotify:track:3KLygy1YWhmrQx0GRs7IOx,Rise,"[Jonas Blue, Jack & Jack]",42,0.785,0.203,106.046,0.0333,0.327,0.0,4,0.687,1,194408,-4.65,0.655,1
spotify:track:5sX6wIVVYhHPqtsv3BXIpk,Whine Up,[Aya Nakamura],67,0.781,0.0628,90.277,0.244,0.0568,0.0,4,0.52,6,198947,-6.143,0.847,1
spotify:track:1HHsp5kLecAVxBtx0EStsT,Cosa Nostra,"[Soolking, Sofiane, Lacrim]",66,0.798,0.326,150.19,0.27,0.588,1.11e-05,4,0.738,8,264133,-4.641,0.375,0
spotify:track:0gMywbX34eJ7W8RW7i2Qo3,Ça fait mal,[Aya Nakamura],67,0.634,0.101,189.943,0.28,0.27,0.0,4,0.713,0,153680,-5.763,0.784,1
spotify:track:6Y4h3C3S6J1l3mlH4IgcZk,Vroom vroom,[Soolking],67,0.872,0.197,99.968,0.0692,0.265,0.0,4,0.794,2,177493,-4.285,0.524,1
spotify:track:7wC76LWyNxaP3hjGzbWOcN,CABRIOLET (feat. Sfera Ebbasta),"[Salmo, Sfera Ebbasta]",69,0.531,0.0919,150.058,0.264,0.15,1.05e-05,4,0.548,0,185573,-7.436,0.309,1
spotify:track:2rgOAX5Cj3pk8JFnaPwJbd,STAI ZITTO (feat. Fabri Fibra),"[Salmo, Fabri Fibra]",69,0.796,0.335,100.196,0.295,0.0917,0.0,4,0.705,6,202573,-5.214,0.909,1
spotify:track:2fkVZYFv9hOejIsLzZy8ad,IL CIELO NELLA STANZA (feat. Nstasia),"[Salmo, Nstasia]",67,0.501,0.146,134.998,0.189,0.0867,1.45e-06,4,0.755,1,186213,-9.551,0.267,1
spotify:track:1VNARx6Sm6ZYAsDMCGiU1B,LUNEDI',[Salmo],65,0.762,0.114,124.382,0.46,0.425,7.55e-06,4,0.571,10,205267,-8.225,0.467,1
spotify:track:2sCkQ5AoGNKy0urYd2E3BT,RICCHI E MORTI,[Salmo],66,0.901,0.526,125.009,0.303,0.152,0.0,4,0.863,5,138240,-5.244,0.584,0
spotify:track:4Nc1FDBI1NUiN48MjTiXEi,HO PAURA DI USCIRE,[Salmo],66,0.883,0.0872,120.079,0.388,0.064,0.0,4,0.631,0,197747,-4.356,0.585,1
spotify:track:4spkZ6gRKh827yp6JI6TN1,SPARARE ALLA LUNA (feat. Coez),"[Salmo, Coez]",66,0.681,0.111,85.041,0.259,0.381,0.000177,4,0.732,4,211667,-7.665,0.151,0
spotify:track:77F0NNChJGfDBp3fTCWaDc,DISPOVERY CHANNEL (feat. Nitro),"[Salmo, Nitro]",66,0.816,0.245,140.061,0.23,0.127,3.24e-05,4,0.852,11,204400,-7.276,0.531,0
spotify:track:3Ls9yKzshQye18Tx2AvOb6,90MIN,[Salmo],61,0.765,0.855,122.002,0.309,0.0253,0.0,4,0.549,1,231920,-5.138,0.513,1
spotify:track:3590AAEoqH50z4UmhMIY85,Torna a casa,[Måneskin],74,0.638,0.177,81.396,0.0759,0.426,0.0,4,0.425,1,230667,-3.184,0.45,0
spotify:track:6Jv6R1QvVm2CuCbqLi1nAT,PXM,[Salmo],64,0.659,0.206,160.044,0.108,0.123,0.000176,4,0.676,7,184507,-9.091,0.536,1
spotify:track:3ibnXjXTxiQQVJsoCffeo3,ORA CHE FAI?,[Salmo],63,0.732,0.214,157.977,0.132,0.0274,0.0,4,0.707,1,130507,-7.646,0.663,1
spotify:track:4Yr7z1MFiI2D3QnldF107i,PERDONAMI,[Salmo],60,0.745,0.0877,76.592,0.272,0.0699,0.0,4,0.704,6,134413,-4.722,0.606,1
spotify:track:3kFQ2djY3O2uH8o0WsqdhO,TIE',[Salmo],62,0.802,0.137,94.998,0.0704,0.0414,0.298,4,0.681,2,90933,-7.422,0.44,1
spotify:track:0juSegsrO7siAAjlNATKV2,Prima di ogni cosa,[Fedez],74,0.476,0.316,131.683,0.0446,0.643,0.0,3,0.617,5,186832,-7.086,0.429,1
spotify:track:4Fs1sEg9Mwn6vykFD89xvc,Fuoco e benzina,[Emis Killa],74,0.711,0.0986,79.92,0.112,0.0497,0.0,4,0.682,5,209180,-5.781,0.515,1
spotify:track:5uPQRVuGquShCnqzuOTq4B,Bella e rovinata,[Irama],71,0.646,0.0847,156.012,0.0428,0.258,0.0,4,0.549,10,200869,-6.586,0.444,1
spotify:track:1aX0Ki80LFzzhqxqRlqbAV,Morirò da Re,[Måneskin],64,0.881,0.038,193.788,0.153,0.123,0.0,4,0.605,10,157880,-2.563,0.928,1
spotify:track:7oETr2afFHIzjDIOpm4zPJ,Se Piovesse Il Tuo Nome,[Elisa],64,0.712,0.101,81.958,0.0292,0.326,1.63e-05,4,0.561,1,202533,-3.204,0.2,0
spotify:track:4WJj8NsyCm3YAADCOe0hrf,Rollercoaster,[Emis Killa],67,0.866,0.0574,104.042,0.174,0.052,2.2e-05,4,0.744,11,207550,-5.178,0.791,1
spotify:track:0UyV3ehXT0z3wzkuW7fSxo,Bling Bling (Oro),[Gue Pequeno],71,0.731,0.0812,97.959,0.0372,0.0412,0.000119,4,0.693,10,208507,-6.149,0.419,0
spotify:track:5ZUbSBnGDbmBGcH2l1575M,Un domani (feat. Mr.Rain),"[Annalisa, Mr.Rain]",72,0.832,0.118,135.007,0.0906,0.226,0.0,4,0.745,7,223827,-5.248,0.839,1
spotify:track:2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",[Imagine Dragons],65,0.662,0.111,90.011,0.0325,0.000479,0.00142,4,0.634,6,210933,-7.543,0.244,1
spotify:track:1LYkQC1JrgMhwMol3nVo35,Rollin',"[Gemitaiz, Mixer T]",69,0.556,0.135,75.012,0.0933,0.302,0.000117,4,0.778,7,167414,-6.779,0.434,1
