song_id,song_title,artist,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode,youtube_view_count,youtube_video_title
spotify:track:11kUvSPQThp2rjB3tAs3W9,Stap Voor Stap,"[Kav Verhouzer, Sjaak]",71,0.901,0.0865,124.038,0.157,0.00697,9.97E-05,4,0.897,11,163987,-3.733,0.897,0,3430249,Kav Verhouzer & Sjaak - Stap voor Stap (Official Music Video)
spotify:track:2SRVj6ceeIffVEm9NFyRHI,Nummer unterdrückt,"[Bonez MC, RAF Camora]",79,0.749,0.15,139.962,0.0881,0.2,0.00124,4,0.812,0,208795,-6.296,0.773,1,3405073,Nummer unterdrückt
spotify:track:3aRgAfrt6aQW8IimLq2aVG,La dot,[Aya Nakamura],72,0.514,0.0951,109.795,0.0513,0.201,0,3,0.752,0,201720,-6.108,0.767,1,3312887,La dot
spotify:track:2OHNfECZGNSHFOBujtMLrz,Angels,[Tom Walker],71,0.672,0.0768,160.968,0.0834,0.261,0,4,0.579,9,209111,-6.05,0.743,0,3191909,Tom Walker - Angels (Lyric Video)
spotify:track:0cvgns9yWdycXStdjLzoZT,SLIDE,"[Caza, Famke Louise]",76,0.753,0.132,96.99,0.0504,0.0388,1.03E-06,4,0.747,4,112864,-5.703,0.724,0,3101301,Caza & Famke Louise - SLIDE (Prod. Vlado)
spotify:track:7bkzlEJJLmV6wMJIBhYAMi,nASSty,"[D-Block Europe, Young Adz, Dirtbike Lb, Lil Pino]",69,0.663,0.183,160.04,0.0751,0.22,0,4,0.654,7,197250,-5.91,0.269,0,3099009,D Block Europe (Young Adz x Dirtbike LB x Lil Pino) - nASSty (Music Video) | GRM Daily
spotify:track:4n95vv8aHIvkLPIElA19C9,Capuchon,[Frenna],70,0.696,0.12,70.722,0.354,0.0207,0,3,0.527,6,163794,-6.085,0.531,0,3072234,Frenna - Capuchon (prod. Spanker)
spotify:track:2jX5c5RFp0A9E1GDsvGxIa,Balance ton quoi,[Angèle],70,0.442,0.276,115.932,0.0823,0.594,2.39E-05,4,0.703,0,189480,-10.383,0.381,1,3014400,Balance ton quoi
spotify:track:1KrOTm6E95kLrOsbwutlFe,Positiv,[Z.E],66,0.539,0.161,95.905,0.405,0.751,0,4,0.774,11,184375,-12.121,0.846,0,2886832,Z.e - Positiv (Officiell Musikvideo)
spotify:track:2juRA8DhQePry4eb2LMUMM,Valentine's Day,[LANY],70,0.498,0.104,148.055,0.0335,0.13,0,4,0.545,8,217949,-8.764,0.063,1,2879490,LANY - Valentine's Day (Lyrics)
spotify:track:5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),"[Lil Wayne, XXXTENTACION]",85,0.709,0.183,111.913,0.319,0.409,0,4,0.585,8,249450,-6.072,0.21,1,2785892,Lil Wayne - Don't Cry (ft. XXXTentacion)(Carter V)
spotify:track:4M8x1TR36VMQMFMbGCdoyA,Back & Forth,"[MK, Jonas Blue, Becky Hill]",81,0.816,0.0222,121.993,0.0322,0.0181,0,4,0.684,10,196215,-5.211,0.702,0,2780146,MK Jonas Blue Becky Hill - Back & Forth (Lyric Video)
spotify:track:1TPOfLc3kTmlQLSK7jMelu,Rescue,[Lauren Daigle],70,0.243,0.11,92.332,0.0279,0.775,0,4,0.306,6,215613,-7.696,0.105,1,2747442,Lauren Daigle - Rescue (Audio)
spotify:track:7aW2GrNlteWTwQZxX6LNjT,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""",[Moira Dela Torre],71,0.273,0.207,200.777,0.0312,0.535,0,4,0.264,7,219690,-8.651,0.315,1,2726882,Moira Dela Torre - Kahit Maputi Na Ang Buhok Ko | The Hows of Us OST (Official Music Video)
spotify:track:75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,"[Trippie Redd, Juice WRLD]",69,0.572,0.113,141.991,0.0864,0.0079,0,4,0.825,6,175954,-6.067,0.568,0,2633617,1400 / 999 Freestyle
spotify:track:5SjeePcIepdfjKVHM3tfw1,Chaya (feat. Trettmann),"[Nura, Trettmann]",72,0.569,0.113,100.06,0.0612,0.11,0,4,0.824,9,156080,-5.972,0.239,0,2627384,Nura feat. Trettmann - Chaya (Produced by Sam Salam) Official Video
spotify:track:3Z8aeHLWgXEeKKragzSJRf,Dom vet de vi,[K27],69,0.503,0.118,105,0.175,0.653,0,4,0.722,10,157738,-9.595,0.704,0,2603313,K27 - Dom vet de vi (Official Video)
spotify:track:0UyV3ehXT0z3wzkuW7fSxo,Bling Bling (Oro),[Gue Pequeno],71,0.731,0.0812,97.959,0.0372,0.0412,0.000119,4,0.693,10,208507,-6.149,0.419,0,2571805,Bling Bling (Oro)
spotify:track:3aMI0cu9YaZfyJTJMS89Ey,lil mama,"[Idaly, Josylvio]",71,0.571,0.0407,101.989,0.196,0.0664,0,4,0.904,6,145363,-6.026,0.744,0,2534165,Idaly - Lil Mama ft. Josylvio (prod. Andy Ricardo & Reverse)
spotify:track:3VQb0rq27GPX92X53Ni1Lc,Di Na Muli,[Janine Teñoso],74,0.561,0.0914,88.69,0.0517,0.192,0,4,0.413,1,207019,-3.092,0.352,1,2520738,Di Na Muli - Itchyworms (Acoustic Cover) by Janine Tenoso
spotify:track:2jt2WxXMCD4zjACthkJQVE,The Ringer,[Eminem],86,0.551,0.192,118.552,0.291,0.0311,0,4,0.939,1,337941,-9.126,0.42,1,2514230,LYRICS! The Ringer - Eminem
spotify:track:2fkVZYFv9hOejIsLzZy8ad,IL CIELO NELLA STANZA (feat. Nstasia),"[Salmo, Nstasia]",67,0.501,0.146,134.998,0.189,0.0867,1.45E-06,4,0.755,1,186213,-9.551,0.267,1,2497425,IL CIELO NELLA STANZA
spotify:track:5Vdrq1akDDxNMEybDvmBDa,Suspirium,[Thom Yorke],63,0.217,0.134,151.002,0.032,0.989,0.905,3,0.473,1,201768,-15.662,0.441,0,2483399,Thom Yorke - Suspirium
spotify:track:0X46CPFsAMAPobzEgEhQAm,"My Money (feat. Bokoesam, Bizzey & Dopebwoy)","[$hirak, Bizzey, Dopebwoy, Bokoesam]",68,0.42,0.356,99.956,0.282,0.0226,7.67E-06,4,0.895,7,180687,-6.669,0.253,1,2441372,$HIRAK FEAT. BOKOESAM BIZZEY & DOPEBWOY - MY MONEY
spotify:track:2jZIfoe48eUeOEnP9Ho4h2,No One Compares To You,[Jack & Jack],78,0.748,0.0642,111.943,0.0435,0.123,0,4,0.703,1,184080,-6.047,0.625,1,2360711,Jack & Jack - No One Compares To You (Lyrics)
spotify:track:0TAt3c8KXb1D3sWT8ENar8,Porto Cervo,[Lazza],70,0.666,0.0885,100.006,0.104,0.2,0,4,0.855,10,235425,-4.581,0.758,0,2305833,Lazza - Porto Cervo (prod. 333 Mob)
spotify:track:6HpgdL4zUpuyXCzvAhgR5a,QUE NO SALGA LA LUNA - Cap.2: Boda,[ROSALÍA],68,0.655,0.378,121.075,0.112,0.763,0.000126,3,0.625,9,269539,-5.992,0.485,0,2303140,ROSALÍA - QUE NO SALGA LA LUNA (Cap.2: Boda (Audio))
spotify:track:2r1T6xGTVaNAqBoPH4lZEE,Waste It On Me (feat. BTS),"[Steve Aoki, BTS]",88,0.684,0.72,96.097,0.0585,0.252,0,4,0.669,7,192537,-4.595,0.466,1,2287361,Steve Aoki - Waste It On Me feat. BTS (Official Video) (Ultra Music)
spotify:track:2dQRE94tqhBoxpe9tGcRrq,Lief Zoals Je Bent,[Maan],71,0.655,0.0884,77.033,0.0976,0.152,0,4,0.874,2,171546,-4.479,0.646,0,2272371,Maan - Lief Zoals Je Bent (prod. Yung Felix & Project Money)
spotify:track:3ji4bcQugJj5B6NRGYDNwP,Thursday,[Jess Glynne],76,0.582,0.0419,112.064,0.0454,0.428,0,4,0.82,2,214027,-4.441,0.309,1,2270417,Jess Glynne - Thursday (Lyrics)
spotify:track:6gLTlewjPtazYnOa9I5Bno,Moves (feat. Snoop Dogg),"[Olly Murs, Snoop Dogg]",75,0.891,0.168,202.039,0.262,0.113,0,4,0.598,9,165106,-3.458,0.942,0,2215345,Olly Murs - Moves (Lyric Video) ft. Snoop Dogg
spotify:track:4Fs1sEg9Mwn6vykFD89xvc,Fuoco e benzina,[Emis Killa],74,0.711,0.0986,79.92,0.112,0.0497,0,4,0.682,5,209180,-5.781,0.515,1,2200203,Fuoco e benzina
spotify:track:3RAy86KYMKfRViQeGpF5mh,Prayed For You,[Matt Stell],70,0.68,0.108,140.013,0.0348,0.0886,0,4,0.609,9,211547,-6.316,0.561,1,2170234,Matt Stell - Prayed For You (Official Music Video)
spotify:track:0YCMh9HQkRpAtkj0i1sZqH,BB,[Booba],76,0.556,0.104,130.006,0.109,0.417,1.81E-06,4,0.761,1,198373,-6.631,0.384,0,2168795,BOOBA - BB (Musique Officielle)
spotify:track:1m6lqaLvUTxPjOo98fJH8U,Don't Come Out The House (with 21 Savage),"[Metro Boomin, 21 Savage]",82,0.35,0.108,74.963,0.277,0.00661,0.000483,4,0.87,1,168347,-6.082,0.175,1,2152111,Metro Boomin - Don't Come Out The House (with 21 Savage) (OFFICIAL AUDIO)
spotify:track:0W62hhso3n2u9mq7g2D6Hn,Wondering,"[M.O, Chip]",65,0.715,0.106,109.996,0.0471,0.177,0.000102,4,0.786,10,187973,-4.75,0.678,1,1995165,M.O x Chip – Wondering (Music Video) | GRM Daily
spotify:track:1zZ7vl1amOLI4GE5oUn0YB,BAGDAD - Cap.7: Liturgia,[ROSALÍA],71,0.36,0.0977,80.055,0.0499,0.737,6.97E-05,4,0.707,0,182657,-8.89,0.358,0,1994478,ROSALÍA - BAGDAD (Cap.7: Liturgia (Audio))
spotify:track:4PMkSxnB7s6930ScKATKLa,Malle,"[Eno, XATAR]",68,0.727,0.093,139.792,0.383,0.0413,0,4,0.783,5,181714,-8.332,0.742,1,1917541,ENO - MALLE feat. XATAR  (Official Video)
spotify:track:5sX6wIVVYhHPqtsv3BXIpk,Whine Up,[Aya Nakamura],67,0.781,0.0628,90.277,0.244,0.0568,0,4,0.52,6,198947,-6.143,0.847,1,1916175,Whine Up
spotify:track:7q139qAnhvHLXC8pKh2P7y,BMT,[Fredo],57,0.458,0.111,121.479,0.279,0.0727,7.82E-06,5,0.624,1,171789,-7.56,0.215,1,1904640,FREDO - BMT (Official Video)
spotify:track:6cKj3bzvVrOQtPfGhcKlRt,Madrina,"[Maes, Booba]",74,0.824,0.361,122.997,0.0554,0.206,0.0507,4,0.734,11,220213,-5.201,0.673,0,1868654,Madrina
spotify:track:4sYbBt781iAS2S76IeMwIG,Fumo Da Solo,[Izi],76,0.605,0.108,140.091,0.0544,0.0626,0,4,0.724,7,221571,-8.14,0.52,0,1863903,Izi - Fumo Da Solo (prod. by Charlie Charles & tha Supreme)
spotify:track:1uSXWgU7H957sDwQZqFlw1,One Shot,[Mabel],71,0.694,0.0825,109.535,0.0528,0.15,0,4,0.731,5,235307,-5.23,0.476,1,1789859,Mabel - One Shot
spotify:track:0D4yVl9Pn45xW2s63MFCmT,It's Not Living (If It's Not With You),[The 1975],76,0.837,0.0618,121.227,0.0304,0.000254,0.000378,4,0.618,1,248336,-5.338,0.526,1,1759152,The 1975 - It's Not Living (If It's Not With You) (Audio)
spotify:track:0oCSitNlzsQfuIapF9tXRQ,A Través Del Vaso,[Grupo Arranke],77,0.694,0.347,143.851,0.0297,0.358,1.31E-05,3,0.612,5,188662,-2.979,0.92,1,1566199,German Montero - A Través Del Vaso (Video Oficial)
spotify:track:5CjZeDa5scmZvECHgzhbJT,No mercy,[Asme],71,0.363,0.112,147.985,0.165,0.483,0,4,0.894,9,201081,-12.344,0.713,0,1550085,Asme - No mercy (Officiell Musikvideo)
spotify:track:7h0hP4GquuKsAXXuDUV1eq,Pompom,[Aya Nakamura],68,0.647,0.206,119.984,0.281,0.22,0,5,0.842,4,190693,-6.431,0.67,0,1534048,Pompom
spotify:track:5tyKjCpbeWHXEfXH6bMz0C,Ik Zweer Het Je,"[Young Ellens, 3robi, Esko]",67,0.777,0.0922,120.027,0.168,0.012,0,4,0.969,11,150338,-4.35,0.883,1,1529278,Young Ellens - Ik Zweer Het Je ft. 3robi & Esko
spotify:track:2rgOAX5Cj3pk8JFnaPwJbd,STAI ZITTO (feat. Fabri Fibra),"[Salmo, Fabri Fibra]",69,0.796,0.335,100.196,0.295,0.0917,0,4,0.705,6,202573,-5.214,0.909,1,1515715,STAI ZITTO
spotify:track:0gMywbX34eJ7W8RW7i2Qo3,Ça fait mal,[Aya Nakamura],67,0.634,0.101,189.943,0.28,0.27,0,4,0.713,0,153680,-5.763,0.784,1,1479225,Ça fait mal
spotify:track:2QpUWi6VSNOt2WyH5FIeLD,Pookie,[Aya Nakamura],68,0.596,0.0891,98.003,0.0898,0.0691,0,4,0.912,6,180840,-7.718,0.532,0,1462284,Pookie
spotify:track:3dmSfpPj9OdlU0Mbbs7p6m,Chambre 122,[Koba LaD],70,0.584,0.0957,138.009,0.293,0.24,1.26E-05,4,0.881,7,196973,-5.823,0.324,1,1384859,Koba LaD - Chambre 122 (Clip officiel)
spotify:track:7wC76LWyNxaP3hjGzbWOcN,CABRIOLET (feat. Sfera Ebbasta),"[Salmo, Sfera Ebbasta]",69,0.531,0.0919,150.058,0.264,0.15,1.05E-05,4,0.548,0,185573,-7.436,0.309,1,1374808,CABRIOLET
spotify:track:0AcicReEGm1qcENjqzh1Tg,Love Scars 3,[Trippie Redd],68,0.524,0.106,81.982,0.0621,0.136,0,4,0.544,8,129429,-7.914,0.117,1,1366794,Love Scars 3
spotify:track:3coUcc0CDAHz2QwdP7Pee8,If You See Her,[LANY],74,0.679,0.0954,117.867,0.0861,0.0375,0,4,0.635,1,182901,-7.374,0.239,1,1363681,LANY - If You See Her (lyric video)
spotify:track:1m0UFnuTktOkksvjbF9z0m,Ramenez la coupe à la maison,[Vegedream],79,0.661,0.138,107.992,0.0395,0.0358,0,4,0.808,0,235556,-6.237,0.804,0,1360655,Vegedream enflamme le Stade de France avec les joueurs ! (Ramenez la coupe à la maison)
spotify:track:7DMPq3XndRJaj6NTINsLOz,Let Me Know,[LANY],71,0.391,0.127,94.971,0.0825,0.264,2.98E-06,4,0.696,11,276197,-8.306,0.65,0,1346995,LANY - Let Me Know (Official Audio)
spotify:track:5gub2bpJRgJP4m4MliqtdV,Space Cadet (feat. Gunna),"[Metro Boomin, Gunna]",81,0.464,0.238,109.004,0.0645,0.368,1.71E-05,4,0.901,5,203267,-9.789,0.638,0,1310834,Metro Boomin - Space Cadet (feat. Gunna) (OFFICIAL AUDIO)
spotify:track:2x2rt9LTpn2ofDPWnzRmgV,Alien,"[Bonez MC, RAF Camora]",73,0.577,0.148,104.711,0.267,0.352,0.0389,4,0.677,2,214381,-7.955,0.166,1,1280873,Alien
spotify:track:5dTXWGmCg3hQ9SmHBJdcIr,Ik Heb Je Nodig,"[Kraantje Pappie, Bizzey, Jonna Fraser]",72,0.696,0.15,110.013,0.0642,0.369,0,4,0.758,5,187635,-6.487,0.669,1,1276913,Kraantje Pappie - Ik Heb Je Nodig ft. Bizzey & Jonna Fraser (prod. Ramiks)
spotify:track:4XHP5B63UsW0GniEx7oMHu,Ja Mann!,"[Bonez MC, RAF Camora]",75,0.749,0.0971,101.95,0.364,0.432,0.000118,4,0.748,8,188435,-7.645,0.386,1,1272773,Ja Mann!
spotify:track:43lYaovU2FoeuBMNusVVVW,10 Freaky Girls (with 21 Savage),"[Metro Boomin, 21 Savage]",83,0.353,0.102,88.031,0.31,0.588,0,4,0.81,6,208293,-9.931,0.0727,0,1223552,Metro Boomin - 10 Freaky Girls (with 21 Savage) (OFFICIAL AUDIO)
spotify:track:6Cy4jkukjKnIqGYkU7xCeF,Kompanie,"[Bonez MC, RAF Camora, Hanybal]",74,0.65,0.12,109.88,0.189,0.171,1.97E-05,4,0.815,1,159127,-7.031,0.352,1,1199167,Kompanie
spotify:track:28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),"[Eminem, Royce Da 5'9""]",84,0.756,0.339,140.005,0.32,0.0692,0,4,0.904,10,288087,-3.746,0.342,1,1187233,"Not Alike-Eminem ( official lyrics video) ft. Royce da 5'9"""
spotify:track:4WzSIyaECvZRKWce4RioND,Intro,"[Josylvio, Moeman]",66,0.628,0.0829,113.53,0.356,0.0589,0,5,0.822,6,181185,-5.823,0.598,1,1149590,Josylvio & Moeman - Intro (prod. Whiteboy)
spotify:track:5b3auymspp8YgCB9672fbR,Bad,[Lennon Stella],70,0.613,0.093,137.96,0.0621,0.366,1.25E-05,4,0.827,8,177973,-5.34,0.747,1,1109222,Lennon Stella - “Bad” // Official Video
spotify:track:6PX2GtCt8YJzOQ4ulJM41k,Guarda Come Flexo 2,[MamboLosco],72,0.528,0.0617,140.05,0.0657,0.061,4.52E-05,4,0.843,1,178645,-8.722,0.459,1,1083027,Guarda Come Flexo 2
spotify:track:1GZPzAyqLxOu9ANPIKMlCs,2% (feat. Frah Quintale),"[Gue Pequeno, Frah Quintale]",73,0.602,0.151,82.043,0.428,0.237,0,4,0.754,10,211840,-6.785,0.587,0,1080775,2%
spotify:track:1VNARx6Sm6ZYAsDMCGiU1B,LUNEDI',[Salmo],65,0.762,0.114,124.382,0.46,0.425,7.55E-06,4,0.571,10,205267,-8.225,0.467,1,1070543,LUNEDI'
spotify:track:2MpMTupx2EEb2yEQvGeLxh,Killer Instinct,"[Josylvio, Appa, Momi]",65,0.795,0.298,159.962,0.329,0.135,0,4,0.818,4,240785,-5.143,0.782,1,1055139,Josylvio Momi & Appa - Killer Instinct (Prod. Whiteboy)
spotify:track:6tdd3zR2Q8p1VgqvsGvtju,Moscow,[RK],70,0.672,0.143,135.055,0.266,0.294,0,4,0.845,0,222093,-5.22,0.445,1,1035169,"(Exclu) RK ""Moscow"" #PlanèteRap"
spotify:track:2tE91SF5e1xY20syeIaKBh,LA VIDA LOCA,"[Jonna Fraser, SBMG]",68,0.702,0.137,104.966,0.271,0.239,0,4,0.857,8,176226,-6.835,0.651,0,1021707,Jonna Fraser - LA VIDA LOCA ft. SBMG (prod. Jordan Wayne)
spotify:track:6igh9P2DnX7Qd5VK9AaWvj,Love No More,"[Loud Luxury, anders]",69,0.671,0.258,121.003,0.0531,0.0214,5.31E-05,4,0.766,0,168636,-6.251,0.22,1,996386,Loud Luxury x anders - Love No More (Official Music Video)
spotify:track:2GZclC05PpJPT3JZbFgywD,MDMA,"[Bonez MC, RAF Camora]",72,0.558,0.194,122.113,0.349,0.305,0.00063,3,0.63,9,186374,-9.043,0.295,0,969438,MDMA
spotify:track:3uMpllxUKlpuXHczoHJ0U5,Von ihnen gelernt,"[Bonez MC, RAF Camora]",73,0.7,0.126,115.948,0.0417,0.122,0.000284,4,0.636,4,232124,-6.445,0.237,0,952957,Von ihnen gelernt
spotify:track:5AdnkoZJuRJCYqYBIzSqFb,Light On,[Maggie Rogers],73,0.569,0.126,102.054,0.0542,0.201,1.38E-05,4,0.657,2,233880,-6.287,0.399,1,907421,Maggie Rogers - Light On
spotify:track:2ScbGzrUTiywyaUS1MRUTJ,Krimineller,"[Bonez MC, RAF Camora, Kontra K]",71,0.77,0.136,112.997,0.169,0.503,0.000668,4,0.819,4,187503,-6.581,0.505,0,890680,Krimineller
spotify:track:0ySwEFQoOhVaGBky9iCdFJ,Walk Alone (feat. Tom Walker),"[Rudimental, Tom Walker]",74,0.719,0.305,94.921,0.0397,0.156,0,4,0.576,11,205409,-5.163,0.545,1,882429,Rudimental - Walk Alone feat. Tom Walker (Official Video)
spotify:track:4JxvECbZ3Oes1eUrmhQNSH,Prominent,"[Bonez MC, RAF Camora]",74,0.557,0.101,93.996,0.234,0.558,0,4,0.671,11,158555,-7.71,0.414,0,880623,Prominent
spotify:track:2iVvukpWd7OX1n1LwUF5Rs,Iencli,"[Vald, Sofiane]",62,0.768,0.273,88.005,0.164,0.498,0,4,0.669,7,222333,-5.111,0.294,1,880126,SOFIANE ft vald - iencli ( son officiel )
spotify:track:1U9TNHyH61eVXxR5BXls2v,Gäller,"[Z.E, Jiggz, Thrife]",67,0.597,0.0869,100.097,0.301,0.442,9.35E-05,4,0.841,8,182400,-11.826,0.693,1,871865,Z.e x Thrife x Jiggz - Gäller (Officiell MusikVideo)
spotify:track:1YzlPeHWPU0JeM0u4ya5zj,90MIN,[Salmo],77,0.675,0.842,122.224,0.301,0.035,0,4,0.715,1,231907,-7.657,0.535,1,853487,90MIN
spotify:track:4Nc1FDBI1NUiN48MjTiXEi,HO PAURA DI USCIRE,[Salmo],66,0.883,0.0872,120.079,0.388,0.064,0,4,0.631,0,197747,-4.356,0.585,1,799581,HO PAURA DI USCIRE
spotify:track:610WYIsrvfJyEXTbtz45Mm,100,"[Bonez MC, RAF Camora, Trettmann, KitschKrieg]",73,0.464,0.0724,93.013,0.452,0.263,0,4,0.703,0,218633,-9.282,0.726,1,761291,100
spotify:track:0QXHHEi0rHMwmkxK5pvc05,Run,[LANY],70,0.382,0.102,109.977,0.0694,0.123,0,4,0.705,8,228192,-9.819,0.453,0,755381,LANY - Run (Official Audio)
spotify:track:6SAKXCj5jyF6IgPCPbZ5ra,Armed And Dangerous,[Juice WRLD],72,0.67,0.114,130.032,0.311,0.186,0,4,0.736,10,169999,-6.702,0.845,1,741765,Armed And Dangerous
spotify:track:4spkZ6gRKh827yp6JI6TN1,SPARARE ALLA LUNA (feat. Coez),"[Salmo, Coez]",66,0.681,0.111,85.041,0.259,0.381,0.000177,4,0.732,4,211667,-7.665,0.151,0,740118,SPARARE ALLA LUNA
spotify:track:2XTquzYQAdT1Hk78bOUwsv,Greatest,[Eminem],83,0.737,0.341,80.025,0.108,0.0441,0,4,0.809,1,226938,-5.186,0.367,1,736218,Eminem - Greatest (Lyrics)
spotify:track:468ooECb1oRgt4gGfLeAoH,Aqua Aura,[Fricky],66,0.545,0.0817,143.964,0.0489,0.126,0,4,0.775,6,222000,-8.901,0.509,0,714166,Fricky - Aqua Aura (officiell video)
spotify:track:6gAySqc7QK27KEASxmc7Ag,Borsello (feat. Sfera Ebbasta & DrefGold),"[Gue Pequeno, Sfera Ebbasta, DrefGold]",74,0.584,0.208,154.028,0.226,0.36,0,4,0.77,2,202827,-7.453,0.625,0,709928,Borsello
spotify:track:3wImXdE4bliIVSEl3lVue1,What I Know Now (feat. Wiz Khalifa),"[THEY., Wiz Khalifa]",69,0.698,0.18,80.024,0.0485,0.0812,1.17E-06,4,0.615,6,180853,-3.212,0.437,1,685471,"THEY. ""What I Know Now"" feat. Wiz Khalifa (Official Audio)"
spotify:track:6AeDcN4Qqe71Jp4p46uyID,Nein,"[Bonez MC, RAF Camora]",72,0.749,0.102,172.061,0.0625,0.168,0.00967,4,0.594,1,194987,-6.017,0.533,0,683451,Nein
spotify:track:1aEU7mcRDTYBB4ASpqbjYE,Hon dansar vidare i livet,[Hov1],67,0.651,0.133,90.054,0.122,0.0267,0,4,0.655,8,248893,-7.063,0.782,1,683266,Hon dansar vidare i livet - Hov1 - Lyric
spotify:track:4ej94zqr9xYLbWphCH3TcD,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),"[Free Nationals, Daniel Caesar, Unknown Mortal Orchestra]",65,0.741,0.334,69.709,0.0542,0.284,8.20E-05,4,0.552,11,277046,-5.419,0.718,0,680341,Free Nationals - Beauty & Essex (Audio) (feat. Daniel Caesar & Unknown Mortal Orchestra)
spotify:track:7Fe8MO5HKHfKiWo7I0XtVr,Hier (feat. SCH),"[PLK, SCH]",67,0.564,0.0971,139.826,0.307,0.678,0.000727,4,0.53,1,220032,-6.969,0.135,0,670094,"PLK ""Hier"" ft SCH #PlanèteRap"
spotify:track:1k65BavLispRXs7vzBuRLV,Needed Time,[Yxng Bane],54,0.499,0.194,104.061,0.133,0.197,2.65E-06,4,0.767,11,196185,-7.819,0.609,0,647390,YXNG Bane - Needed Time
spotify:track:5GC6b6Ukc7PfwG8VfYO3ar,Mer för varandra,"[Norlie & KKV, estrad]",68,0.656,0.105,85.993,0.101,0.451,0,4,0.665,6,206000,-7.541,0.542,1,626795,Norlie & KKV estrad - Mer för varandra
spotify:track:6rvSAESqueLmDe00pudWtr,Modalità Aereo (feat. Luchè & Marracash),"[Gue Pequeno, Luche, Marracash]",71,0.676,0.174,147.892,0.0789,0.182,5.16E-06,4,0.737,6,190480,-5.018,0.656,1,626241,Modalità Aereo
spotify:track:6IhosQhN1ayHO4XP72XFXy,High With Somebody,"[Sandro Cavazza, P3GI-13]",70,0.644,0.152,115.906,0.0813,0.0242,0.000118,4,0.785,5,174666,-7.856,0.789,1,606628,Sandro Cavazza & P3GI-13 - High With Somebody (Henri Purnell Remix)
spotify:track:6A9mMKHYdeUJGvQDKChC0C,Taking Me Back,[LANY],71,0.57,0.106,94.061,0.0419,0.04,0,4,0.689,5,194811,-6.728,0.524,0,603964,LANY -  Taking Me Back (Official Audio)
spotify:track:2sCkQ5AoGNKy0urYd2E3BT,RICCHI E MORTI,[Salmo],66,0.901,0.526,125.009,0.303,0.152,0,4,0.863,5,138240,-5.244,0.584,0,602332,RICCHI E MORTI
spotify:track:77F0NNChJGfDBp3fTCWaDc,DISPOVERY CHANNEL (feat. Nitro),"[Salmo, Nitro]",66,0.816,0.245,140.061,0.23,0.127,3.24E-05,4,0.852,11,204400,-7.276,0.531,0,585916,DISPOVERY CHANNEL
spotify:track:1HHsp5kLecAVxBtx0EStsT,Cosa Nostra,"[Soolking, Sofiane, Lacrim]",66,0.798,0.326,150.19,0.27,0.588,1.11E-05,4,0.738,8,264133,-4.641,0.375,0,563357,Soolking - Cosa Nostra ft. Sofiane & Lacrim (Vrai son officiel)
spotify:track:2HZDTyDJw4bFK9VQd75m9B,Prophezeit,"[Bonez MC, RAF Camora]",71,0.799,0.248,158.981,0.14,0.268,1.92E-05,5,0.496,10,162291,-5.499,0.261,0,554345,Prophezeit
spotify:track:1Ei4I19L2hnsMQYAlaqQLM,Cheatin',[Nathan Dawe],64,0.856,0.495,123.913,0.0336,0.00153,0,4,0.492,5,178415,-3.476,0.391,1,532040,Nathan Dawe - Cheatin' (Official Lyric Video)
spotify:track:0H1Had94fszD13qsFsP1U5,Sex with My Ex,[Lil Peep],70,0.77,0.102,167.892,0.0757,0.0472,0,4,0.497,6,213640,-4.298,0.47,1,518112,Sex with My Ex
spotify:track:61y2if48ZwPk4V2z2CqRVs,Kevin Gates,[Yasin],65,0.684,0.0564,126.96,0.185,0.0951,0,4,0.839,1,168132,-5.4,0.516,1,492274,YasinTheDon - KEVIN GATES
spotify:track:7CYKovD8hNKg0w902IASMi,Sand,[Molly Sandén],70,0.3,0.309,114.741,0.0338,0.768,0,4,0.68,10,181280,-8.419,0.393,1,492026,Molly Sandén - Större (Audio)
spotify:track:7cHRpZZsPiRVmHC3Plx514,Moments durs,[Koba LaD],70,0.563,0.101,119.989,0.32,0.57,4.48E-06,4,0.817,0,202213,-6.221,0.722,0,418761,Koba la d : Moments durs
spotify:track:4yoVysVzKbW0da1sayGpWp,Jackie Chan,"[Bantu, Dr. Chaii]",59,0.536,0.0696,108.007,0.15,0.248,7.36E-05,4,0.964,7,181943,-7.873,0.615,0,407184,Bantu & Dr. Chaii - Jackie Chan (Official Video)
spotify:track:6Jv6R1QvVm2CuCbqLi1nAT,PXM,[Salmo],64,0.659,0.206,160.044,0.108,0.123,0.000176,4,0.676,7,184507,-9.091,0.536,1,371695,PXM
spotify:track:3ibnXjXTxiQQVJsoCffeo3,ORA CHE FAI?,[Salmo],63,0.732,0.214,157.977,0.132,0.0274,0,4,0.707,1,130507,-7.646,0.663,1,353845,ORA CHE FAI?
