song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:2FRnf9qhLbvw8fu4IBXx78,Last Christmas,['Wham!'],68.00,"268,413,719.00",0.48,0.36,107.68,0.03,0.19,0.00,4.00,0.74,2.00,"262,960.00",-12.47,0.95,1.00
spotify:track:34kSAsvs36tXZ8DaiBphUG,Last Christmas,['Carly Rae Jepsen'],17.00,"2,450,475.00",0.65,0.37,106.00,0.03,0.38,0.00,4.00,0.72,2.00,"212,453.00",-4.96,0.55,1.00
spotify:track:5xDrO9DEDJGUQGfyoHvgDJ,Last Christmas,['Ariana Grande'],65.00,"1,120,380.00",0.79,0.10,102.99,0.03,0.13,0.00,4.00,0.68,7.00,"203,653.00",-2.78,0.80,1.00
spotify:track:6GeD5g9vZTz25Egf8kxoIY,Last Day Alive,"['The Chainsmokers', 'Florida Georgia Line']",57.00,"4,097,419.00",0.71,0.09,144.91,0.04,0.06,0.00,4.00,0.44,0.00,"214,307.00",-8.20,0.24,1.00
spotify:track:1fvCggAYrW0VtCljtqv4h2,Last Memory,['Takeoff'],68.00,"10,378,576.00",0.71,0.24,118.03,0.24,0.18,0.00,4.00,0.85,1.00,"162,133.00",-5.81,0.17,0.00
spotify:track:51ODNNDZm21HU7wI7cccRr,Latch,"['Disclosure', 'Sam Smith']",62.00,"162,259,070.00",0.73,0.09,121.99,0.17,0.02,0.00,4.00,0.50,1.00,"255,632.00",-5.46,0.52,1.00
spotify:track:7cG68oOj0pZYoSVuP1Jzot,Latch - Acoustic,['Sam Smith'],3.00,"44,471,926.00",0.24,0.11,97.81,0.03,0.98,0.00,4.00,0.42,8.00,"223,429.00",-8.69,0.28,1.00
spotify:track:6splO3UF8hSmK33y5fJTNk,Lay It All On Me (feat. Ed Sheeran),"['Rudimental', 'Ed Sheeran']",61.00,"211,590,046.00",0.75,0.19,122.53,0.04,0.14,0.00,4.00,0.67,6.00,"242,440.00",-7.11,0.48,1.00
spotify:track:5Nbe9vDQ1YJdreVIlhZEpP,Lay Me Down,"['Sam Smith', 'John Legend']",9.00,"39,397,768.00",0.20,0.11,123.63,0.04,0.92,0.00,4.00,0.46,4.00,"219,663.00",-11.00,0.37,1.00
spotify:track:3Vn9oCZbdI1EMO7jxdz2Rc,Lazarus,['David Bowie'],58.00,"5,964,637.00",0.70,0.09,129.97,0.03,0.05,0.15,4.00,0.66,9.00,"382,387.00",-6.90,0.51,0.00
spotify:track:4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),"['Major Lazer', 'MØ', 'DJ Snake']",15.00,"916,566,107.00",0.81,0.57,98.01,0.06,0.00,0.00,4.00,0.72,7.00,"176,561.00",-3.08,0.27,0.00
spotify:track:29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,['Juice WRLD'],63.00,"95,215,800.00",0.65,0.09,163.94,0.16,0.04,0.00,4.00,0.67,1.00,"175,755.00",-5.52,0.24,1.00
spotify:track:3JKhmIlixlYwFLzrkc6drb,Learn To Let Go,['Kesha'],43.00,"3,211,380.00",0.85,0.29,168.10,0.04,0.00,0.00,4.00,0.52,5.00,"217,547.00",-2.95,0.65,1.00
spotify:track:6lOWoTqVnAWXchddtTH31W,Leave a Light On,['Tom Walker'],79.00,"55,275,847.00",0.62,0.13,68.98,0.11,0.02,0.00,4.00,0.59,5.00,"185,863.00",-5.95,0.27,1.00
spotify:track:5ZVxR2lLvGky9Or49R618p,Leave A Trace,['CHVRCHES'],0.00,"439,189.00",0.74,0.18,99.86,0.08,0.02,0.00,4.00,0.57,9.00,"237,480.00",-5.82,0.25,1.00
spotify:track:14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,['Flipp Dinero'],90.00,"172,958,497.00",0.74,0.18,150.02,0.09,0.11,0.00,4.00,0.79,7.00,"195,637.00",-2.81,0.74,1.00
spotify:track:6i8NvW5I6hISfSc2g4T98S,Leave Me Lonely,"['Ariana Grande', 'Macy Gray']",3.00,"2,562,116.00",0.45,0.34,90.57,0.03,0.61,0.00,3.00,0.50,8.00,"229,680.00",-7.45,0.40,0.00
spotify:track:1yFiaFeSLpw4nDYTeErRZ6,Leave Out All The Rest,['Linkin Park'],15.00,"3,642,188.00",0.63,0.37,80.01,0.03,0.21,0.00,4.00,0.51,0.00,"209,307.00",-6.43,0.24,1.00
spotify:track:3wx2kQWPn9p5UppQbNhPAk,Leave The Night On,['Sam Hunt'],64.00,"4,477,751.00",0.95,0.35,171.96,0.06,0.10,0.00,4.00,0.51,9.00,"192,160.00",-3.81,0.84,1.00
spotify:track:0fySyVgczjbjbxMwNrdwkp,Leave Your Lover,['Sam Smith'],5.00,"1,246,145.00",0.26,0.10,142.44,0.04,0.95,0.00,4.00,0.44,4.00,"188,377.00",-8.74,0.40,1.00
spotify:track:7KsJrA7gJkq9EEHYPdTYcl,Legacy,['Eminem'],44.00,"2,340,173.00",0.90,0.20,164.13,0.47,0.28,0.00,4.00,0.66,9.00,"296,269.00",-3.71,0.53,0.00
spotify:track:1ID1QFSNNxi0hiZCNcwjUC,Legend,['Drake'],70.00,"62,045,000.00",0.56,0.08,100.08,0.07,0.02,0.00,4.00,0.72,1.00,"241,853.00",-7.61,0.30,1.00
spotify:track:1Knctxx9vGZxpZfF66BIEa,Legends,['Juice WRLD'],80.00,"4,017,628.00",0.80,0.14,142.05,0.08,0.12,0.00,4.00,0.59,4.00,"191,840.00",-5.24,0.38,1.00
spotify:track:6tUgfsOa8PLkoede5nOR7D,Lemon,"['N.E.R.D', 'Rihanna']",9.00,"18,971,433.00",0.73,0.10,95.04,0.09,0.00,0.00,4.00,0.92,1.00,"219,880.00",-6.58,0.19,1.00
spotify:track:739vCwA3EpBSkk3uDsI2wB,Lemon - Drake Remix,"['N.E.R.D', 'Rihanna', 'Drake']",69.00,"30,069,267.00",0.66,0.09,189.99,0.24,0.00,0.00,4.00,0.78,1.00,"226,107.00",-6.43,0.25,1.00
spotify:track:7DFNE7NO0raLIUbgzY2rzm,Let Her Go,['Passenger'],75.00,"413,935,898.00",0.54,0.10,75.09,0.06,0.39,0.00,4.00,0.51,7.00,"252,867.00",-7.34,0.24,1.00
spotify:track:3BUWNzPWz2mDbptZmGEXpB,Let It All Work Out,['Lil Wayne'],66.00,"5,859,639.00",0.56,0.30,135.01,0.16,0.02,0.00,4.00,0.55,11.00,"316,192.00",-6.86,0.44,1.00
spotify:track:5V1AHQugSTASVez5ffJtFo,Let It Be - Remastered,['The Beatles'],25.00,"4,754,238.00",0.40,0.11,143.46,0.03,0.63,0.00,4.00,0.44,0.00,"243,027.00",-8.34,0.41,1.00
spotify:track:0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott),"['Lil Wayne', 'Travis Scott']",72.00,"28,241,975.00",0.82,0.11,89.00,0.32,0.04,0.00,4.00,0.90,1.00,"186,872.00",-3.32,0.75,1.00
spotify:track:13HVjjWUZFaWilh2QUJKsP,Let It Go,['James Bay'],73.00,"275,340,921.00",0.31,0.11,147.46,0.03,0.82,0.00,4.00,0.55,1.00,"260,533.00",-10.40,0.25,1.00
spotify:track:7FrhwOIrUFQPqVxWOshqOt,"Let It Go - From ""Frozen""/Soundtrack Version",['Idina Menzel'],43.00,"57,463,945.00",0.49,0.12,136.96,0.03,0.56,0.00,4.00,0.54,8.00,"223,840.00",-6.85,0.37,1.00
spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,['Dean Martin'],72.00,"34,990,888.00",0.24,0.18,134.01,0.04,0.91,0.00,4.00,0.45,1.00,"117,147.00",-14.01,0.70,1.00
spotify:track:7inXu0Eaeg02VsM8kHNvzM,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"['Frank Sinatra', 'B. Swanson Quartet']",75.00,"112,729,546.00",0.32,0.34,143.10,0.06,0.88,0.00,4.00,0.60,2.00,"155,600.00",-11.49,0.84,1.00
spotify:track:7Fg342AJtNsIDdwCfX0paC,Let Me,['ZAYN'],62.00,"80,919,256.00",0.57,0.09,168.42,0.05,0.24,0.00,4.00,0.46,9.00,"185,703.00",-5.64,0.19,1.00
spotify:track:2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,['Alec Benjamin'],87.00,"48,939,607.00",0.56,0.12,150.07,0.03,0.74,0.00,4.00,0.65,1.00,"169,354.00",-5.71,0.48,0.00
spotify:track:5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)","['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt']",30.00,"406,494,950.00",0.72,0.08,103.04,0.06,0.04,0.00,4.00,0.66,8.00,"174,800.00",-4.20,0.71,1.00
spotify:track:0lmdsH1MIoLsMymnNpd6HU,Let Me Hold You (Turn Me On),"['Dante Klein', 'Cheat Codes']",54.00,"217,246,072.00",0.77,0.11,102.95,0.07,0.10,0.00,4.00,0.68,1.00,"163,841.00",-3.14,0.33,0.00
spotify:track:3D1rlKmZdpYUeMtRRLNawc,Let Me Live (feat. Anne-Marie & Mr Eazi),"['Rudimental', 'Major Lazer', 'Anne-Marie', 'Mr Eazi']",71.00,"12,428,973.00",0.84,0.53,145.01,0.07,0.00,0.00,4.00,0.66,8.00,"205,760.00",-5.50,0.76,1.00
spotify:track:4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,"['DJ Snake', 'Justin Bieber']",28.00,"856,986,795.00",0.72,0.12,199.86,0.06,0.08,0.00,4.00,0.48,8.00,"205,947.00",-5.31,0.14,1.00
spotify:track:5AKlnLpP3WLwZseNbjquND,Let Me Love You,"['Ariana Grande', 'Lil Wayne']",72.00,"19,075,558.00",0.44,0.24,102.70,0.13,0.03,0.00,3.00,0.53,2.00,"223,853.00",-8.36,0.08,1.00
spotify:track:6mrKP2jyIQmM0rw6fQryjr,Let You Down,['NF'],27.00,"497,222,105.00",0.72,0.17,148.02,0.11,0.33,0.00,4.00,0.66,5.00,"212,120.00",-5.67,0.44,0.00
spotify:track:6xtcFXSo8H9BZN637BMVKS,Let You Love Me,['Rita Ora'],85.00,"187,176,202.00",0.85,0.08,94.42,0.20,0.29,0.00,4.00,0.53,10.00,"190,000.00",-3.15,0.46,1.00
spotify:track:0F0MA0ns8oXwGw66B2BSXm,Let's Dance - 1999 Remastered Version,['David Bowie'],69.00,"5,365,959.00",0.70,0.16,115.04,0.05,0.00,0.21,4.00,0.62,10.00,"457,133.00",-9.41,0.71,0.00
spotify:track:7rVrQF43tH4mI0542hijUC,Levels,['Nick Jonas'],4.00,"26,050,272.00",0.66,0.27,102.14,0.27,0.05,0.00,4.00,0.71,6.00,"167,707.00",-4.75,0.70,1.00
spotify:track:5B03nSG8pLE48jh7kmasuL,Levels - Radio Edit,['Avicii'],43.00,"35,015,389.00",0.89,0.29,126.04,0.03,0.05,0.83,4.00,0.58,1.00,"201,920.00",-5.96,0.47,0.00
spotify:track:2uBhGx3m5iJrtsql8Qk00j,Levitate,['Twenty One Pilots'],72.00,"4,783,834.00",0.93,0.11,92.97,0.17,0.09,0.23,4.00,0.70,6.00,"145,947.00",-5.94,0.22,0.00
spotify:track:0xBsZrUrsZcCCrpxryZDHc,Liability,['Lorde'],13.00,"13,338,839.00",0.22,0.13,84.11,0.11,0.93,0.00,4.00,0.60,10.00,"172,061.00",-11.12,0.33,0.00
spotify:track:07FkzikE6FuHIa8Ma7zJGc,Lie,['NF'],77.00,"13,416,937.00",0.66,0.24,95.00,0.13,0.16,0.00,4.00,0.75,5.00,"209,213.00",-6.54,0.18,1.00
spotify:track:6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),"['5 Seconds of Summer', 'Julia Michaels']",84.00,"18,314,766.00",0.52,0.11,159.93,0.03,0.01,0.00,4.00,0.61,0.00,"149,878.00",-5.45,0.77,1.00
spotify:track:5rYpwP1dHWGVMrSZbTmt3e,Life is Beautiful,['Lil Peep'],76.00,"5,766,900.00",0.64,0.08,135.06,0.06,0.04,0.00,4.00,0.53,10.00,"207,587.00",-9.41,0.32,1.00
spotify:track:150xRZE9rtvEPdedbf3y3l,Life Is Worth Living,['Justin Bieber'],11.00,"33,042,063.00",0.30,0.11,76.04,0.04,0.91,0.00,4.00,0.56,10.00,"234,787.00",-9.18,0.46,1.00
spotify:track:64XaqRfp8sxAWM5qd6t7jG,Life Of The Party,['Shawn Mendes'],3.00,"933,892.00",0.62,0.11,113.97,0.03,0.06,0.00,4.00,0.66,3.00,"214,587.00",-5.03,0.17,1.00
spotify:track:1C9NuEa1wOF15EOBuWaaxS,Life On Mars? - 1999 Remastered Version,"['David Bowie', 'Ken Scott']",6.00,"6,007,637.00",0.59,0.17,121.40,0.04,0.53,0.00,4.00,0.44,10.00,"223,413.00",-7.86,0.37,1.00
spotify:track:7DTlsMOQjGysXHpwwpHuPl,Lifestyle,"['Rich Gang', 'Young Thug', 'Rich Homie Quan']",66.00,"15,275,198.00",0.67,0.09,88.76,0.23,0.01,0.00,4.00,0.72,1.00,"269,693.00",-5.24,0.52,1.00
spotify:track:3uYDO9dPLTVrgfwg7EYXSf,Lift Yourself,['Kanye West'],65.00,"10,175,008.00",0.44,0.12,98.01,0.14,0.01,0.00,4.00,0.88,0.00,"147,905.00",-8.13,0.59,1.00
spotify:track:74Ru27B7Jx8mBt5MGvGLLv,Light,['San Holo'],5.00,"36,866,346.00",0.75,0.10,150.07,0.06,0.09,0.00,4.00,0.57,1.00,"240,500.00",-4.15,0.42,1.00
spotify:track:0URaKGzNTtzKRtsJN1RkA9,Light,"['Big Sean', 'Jeremih']",53.00,"3,393,346.00",0.61,0.11,84.93,0.05,0.83,0.00,4.00,0.58,7.00,"210,507.00",-6.00,0.20,0.00
spotify:track:6lDo13SSgTv0WbyUQKgnjk,Light It Up (feat. Nyla & Fuse ODG) - Remix,"['Major Lazer', 'Nyla', 'Fuse ODG']",54.00,"604,569,611.00",0.88,0.23,107.98,0.07,0.04,0.00,4.00,0.74,9.00,"166,138.00",-3.78,0.76,0.00
spotify:track:3vgNmjuRDnGLxUFGCLkwpm,Light My Body Up (feat. Nicki Minaj & Lil Wayne),"['David Guetta', 'Nicki Minaj', 'Lil Wayne']",54.00,"8,184,084.00",0.66,0.14,145.94,0.09,0.00,0.00,4.00,0.70,6.00,"225,616.00",-7.01,0.69,0.00
spotify:track:04CttTezSnv71USiiG9mIo,Lighthouse - Andrelli Remix,"['Hearts & Colors', 'Andrelli']",63.00,"56,153,155.00",0.66,0.08,96.05,0.04,0.02,0.00,4.00,0.60,11.00,"218,447.00",-6.86,0.42,0.00
spotify:track:6yrVTqwC3RsF8efGsBQ4Fm,Lighthouse - Radio Edit,['Nicky Romero'],27.00,"978,239.00",0.70,0.34,128.05,0.06,0.02,0.00,4.00,0.60,11.00,"186,613.00",-5.81,0.33,1.00
spotify:track:1sYSP7gKa5kdKIfhANfori,Lights Down Low,['MAX'],68.00,"30,691,179.00",0.49,0.10,81.02,0.03,0.06,0.00,4.00,0.62,5.00,"223,847.00",-7.73,0.59,0.00
spotify:track:2rozzUGTRWqhTa2NzJAl8I,Like Home (feat. Alicia Keys),"['Eminem', 'Alicia Keys']",6.00,"8,028,606.00",0.78,0.23,109.91,0.24,0.26,0.00,4.00,0.78,8.00,"245,467.00",-4.53,0.29,1.00
spotify:track:2DnBQKrh8aodN4dBSdXAUh,Like I Can,['Sam Smith'],9.00,"89,712,581.00",0.63,0.12,99.94,0.04,0.36,0.00,4.00,0.65,7.00,"167,066.00",-6.61,0.49,0.00
spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,"['David Guetta', 'Martin Garrix', 'Brooks']",79.00,"190,243,313.00",0.90,0.37,127.98,0.04,0.01,0.01,4.00,0.64,0.00,"202,500.00",-3.72,0.15,0.00
spotify:track:1zWMf9bVyhY5W3ZORbjNWt,LIKE I WOULD,['ZAYN'],63.00,"102,190,889.00",0.83,0.26,112.83,0.11,0.02,0.00,4.00,0.57,10.00,"192,133.00",-5.73,0.23,0.00
spotify:track:2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You,"['Meghan Trainor', 'John Legend']",77.00,"155,424,047.00",0.53,0.18,108.04,0.04,0.40,0.00,3.00,0.63,0.00,"225,053.00",-7.26,0.42,1.00
spotify:track:6rnl5HwEvhsD3wZ6MXZzBp,Like That,['Jack & Jack'],0.00,"4,280,698.00",0.56,0.08,143.94,0.20,0.26,0.00,4.00,0.68,11.00,"233,333.00",-5.38,0.47,0.00
spotify:track:5QskYLFPX9y7pLU0VEMNbr,Like To Be You feat. Julia Michaels,"['Shawn Mendes', 'Julia Michaels']",25.00,"25,501,850.00",0.45,0.11,153.89,0.23,0.81,0.00,4.00,0.74,2.00,"159,400.00",-9.41,0.66,1.00
spotify:track:1aLNpg2kKvUncflV8xE5AA,Linger,['The Cranberries'],20.00,"3,639,673.00",0.43,0.14,94.86,0.03,0.08,0.00,4.00,0.44,7.00,"274,760.00",-14.86,0.21,1.00
spotify:track:1onfcprzpSGh2LqrBh17AA,Lips,['The xx'],53.00,"2,698,794.00",0.59,0.08,173.94,0.05,0.49,0.51,4.00,0.52,1.00,"200,627.00",-8.77,0.20,1.00
spotify:track:6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,['Meghan Trainor'],65.00,"123,100,945.00",0.83,0.11,139.09,0.05,0.05,0.00,4.00,0.78,7.00,"182,667.00",-5.40,0.95,1.00
spotify:track:5xlS0QkVrSH7ssEbBgBzbM,Little Saint Nick - 1991 Remix,"['The Beach Boys', 'Mark Linett', 'Sweet', 'Larry Walsh']",67.00,"10,232,838.00",0.55,0.05,130.59,0.03,0.11,0.00,4.00,0.60,11.00,"118,840.00",-9.34,0.97,1.00
spotify:track:3a2tuvXCHbW5nuUckuHkKT,Little Talks,['Of Monsters and Men'],64.00,"7,039,492.00",0.79,0.13,103.19,0.04,0.02,0.00,4.00,0.46,1.00,"266,600.00",-5.24,0.41,1.00
spotify:track:5J5PXmMdQ2nh1lZOal8KmK,Litty (feat. Tory Lanez),"['Meek Mill', 'Tory Lanez']",66.00,"2,291,139.00",0.70,0.33,129.50,0.09,0.05,0.00,4.00,0.59,10.00,"280,615.00",-4.01,0.28,0.00
spotify:track:2uTG00P1DkhB97pdITkl2O,Live From The Gutter,"['Drake', 'Future']",58.00,"10,148,379.00",0.49,0.08,165.95,0.43,0.04,0.00,4.00,0.82,7.00,"211,643.00",-8.39,0.31,1.00
spotify:track:4DnHUy01jEA4b5ydC3HgsT,Live It Up - Official Song 2018 FIFA World Cup Russia,"['Nicky Jam', 'Will Smith', 'Era Istrefi']",70.00,"49,843,582.00",0.94,0.55,143.97,0.19,0.01,0.00,4.00,0.58,2.00,"207,977.00",-0.93,0.80,0.00
spotify:track:05ZXXyeZFhZtA6DAP3Aw7x,Loca (feat. Cali Y El Dandee),"['Maite Perroni', 'Cali Y El Dandee']",69.00,"15,404,365.00",0.84,0.09,95.02,0.05,0.11,0.00,4.00,0.75,9.00,"234,366.00",-3.37,0.64,1.00
spotify:track:2CRbiMK0W14l71SpDKqKZM,Loca Remix,"['Khea', 'Bad Bunny', 'Duki', 'Cazzu']",76.00,"16,442,779.00",0.75,0.10,113.03,0.07,0.34,0.00,4.00,0.80,8.00,"346,460.00",-3.66,0.54,1.00
spotify:track:152lZdxL1OR0ZMW6KquMif,Location,['Khalid'],82.00,"536,818,581.00",0.45,0.09,80.13,0.43,0.33,0.00,4.00,0.74,1.00,"219,080.00",-11.46,0.33,0.00
spotify:track:7x5xYW5W42OGPAdHUyyguy,Locked Away,"['R. City', 'Adam Levine']",71.00,"324,001,506.00",0.67,0.05,118.41,0.07,0.30,0.00,5.00,0.51,1.00,"227,480.00",-5.71,0.55,1.00
spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked Out Of Heaven,['Bruno Mars'],77.00,"53,514,121.00",0.70,0.31,143.99,0.04,0.05,0.00,4.00,0.73,5.00,"233,478.00",-4.17,0.87,1.00
spotify:track:4N1c5rmWOzRmB9SMacr5wB,Loco Enamorado,"['Abraham Mateo', 'Farruko', 'Christian Daniel']",68.00,"74,573,848.00",0.87,0.09,94.00,0.06,0.23,0.00,4.00,0.69,11.00,"252,200.00",-2.98,0.73,0.00
spotify:track:2OALaHcDdKkjYEpAr0Qzab,Lonely Together (feat. Rita Ora),"['Avicii', 'Rita Ora']",57.00,"334,425,361.00",0.67,0.07,102.98,0.06,0.13,0.00,4.00,0.66,5.00,"181,812.00",-5.31,0.27,1.00
spotify:track:46DwQbCUzWr4bT0Uu2lDK8,Lonesome Train,['Stan Kenton'],39.00,"5,251,429.00",0.21,0.13,93.24,0.02,0.46,0.00,4.00,0.53,6.00,"168,040.00",-12.72,0.19,1.00
spotify:track:2UFOh8iMQ2DON7sl3lqGJH,Long Way Down,['One Direction'],57.00,"6,457,112.00",0.57,0.17,145.00,0.02,0.08,0.00,4.00,0.63,0.00,"192,160.00",-5.18,0.54,1.00
spotify:track:2XhWx5K2hFm1lsKSWa71rg,Look Alive,['Rae Sremmurd'],1.00,"8,139,630.00",0.57,0.33,120.02,0.04,0.05,0.00,4.00,0.78,4.00,"228,562.00",-7.47,0.24,0.00
spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),"['BlocBoy JB', 'Drake']",85.00,"533,375,863.00",0.58,0.11,140.02,0.27,0.00,0.00,4.00,0.92,10.00,"181,263.00",-7.50,0.60,1.00
spotify:track:6eYxmK9fdL4hwLnXG2zY3s,Look At Me!,['XXXTENTACION'],75.00,"376,574,941.00",0.73,0.10,139.06,0.28,0.26,0.00,4.00,0.76,1.00,"126,346.00",-6.41,0.35,1.00
spotify:track:3Ol2xnObFdKV9pmRD2t9x8,Look Back At It,['A Boogie Wit da Hoodie'],89.00,"81,076,836.00",0.59,0.15,96.06,0.04,0.41,0.00,4.00,0.79,3.00,"179,449.00",-5.08,0.54,0.00
spotify:track:1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,['Lady Gaga'],71.00,"4,461,695.00",0.49,0.13,97.01,0.04,0.46,0.00,4.00,0.85,1.00,"175,240.00",-4.10,0.45,0.00
spotify:track:6uFsE1JgZ20EXyU0JQZbUR,Look What You Made Me Do,['Taylor Swift'],17.00,"313,320,734.00",0.68,0.12,128.06,0.14,0.21,0.00,4.00,0.77,9.00,"211,859.00",-6.38,0.50,0.00
spotify:track:57hCSu4zMTdnSum7NBL1Ye,Lord Knows (feat. Tory Lanez),"['Meek Mill', 'Tory Lanez']",62.00,"2,376,100.00",0.70,0.83,167.31,0.49,0.02,0.00,4.00,0.43,10.00,"318,840.00",-7.46,0.16,0.00
spotify:track:2gcWBtz13XcrxtKuPSICsh,Lord Pretty Flacko Jodye 2 (LPFJ2),['A$AP Rocky'],50.00,"3,555,640.00",0.79,0.07,103.98,0.04,0.03,0.00,4.00,0.70,1.00,"126,493.00",-3.72,0.07,1.00
spotify:track:69PkhA9q3xCWU2CzoZnLAu,LOSE IT (feat. Lil Baby),"['Quavo', 'Lil Baby']",76.00,"4,890,527.00",0.57,0.11,125.04,0.31,0.02,0.00,4.00,0.96,7.00,"237,655.00",-5.92,0.73,1.00
spotify:track:2Na0z2gfN67Rzf0vp74Wi3,Lose You,['Drake'],59.00,"18,120,117.00",0.58,0.37,87.98,0.41,0.74,0.00,4.00,0.52,4.00,"305,374.00",-9.16,0.37,1.00
spotify:track:7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",['Eminem'],53.00,"328,087,716.00",0.73,0.36,171.39,0.26,0.01,0.00,4.00,0.70,2.00,"326,467.00",-4.55,0.06,1.00
spotify:track:1RM7XdyfDnksC1ukt4y67n,Losers,"['The Weeknd', 'Labrinth']",5.00,"10,097,223.00",0.49,0.57,90.99,0.05,0.04,0.00,4.00,0.66,0.00,"281,147.00",-9.85,0.33,0.00
spotify:track:2tZEmLWeG8kXBeiASbXc2n,Lost And Found,['Ellie Goulding'],0.00,"1,892,823.00",0.83,0.09,137.00,0.03,0.00,0.00,4.00,0.56,9.00,"216,878.00",-6.19,0.64,0.00
spotify:track:4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,['Ruth B.'],77.00,"126,471,242.00",0.06,0.09,123.99,0.05,0.97,0.00,4.00,0.71,7.00,"275,280.00",-15.10,0.35,1.00
spotify:track:7wvYmO5QscgIDDT0eNwbYX,Lost In Japan,['Shawn Mendes'],22.00,"64,594,272.00",0.71,0.35,105.08,0.36,0.30,0.00,4.00,0.73,7.00,"200,133.00",-6.91,0.42,0.00
spotify:track:575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,"['Shawn Mendes', 'Zedd']",82.00,"29,285,712.00",0.85,0.33,107.18,0.26,0.09,0.00,4.00,0.69,7.00,"201,253.00",-5.34,0.38,0.00
spotify:track:7wFybC8jBH3zE139OpCtpG,Lost in the Fire (feat. The Weeknd),"['Gesaffelstein', 'The Weeknd']",89.00,"56,563,864.00",0.68,0.12,101.00,0.04,0.09,0.00,4.00,0.66,2.00,"202,093.00",-12.16,0.18,1.00
spotify:track:3TRFq09DUgYj1mug6RRqJW,Lot to Learn,['Luke Christopher'],67.00,"96,688,144.00",0.85,0.07,82.23,0.20,0.09,0.00,4.00,0.41,6.00,"248,337.00",-3.57,0.60,1.00
spotify:track:0n2bvWvMwr0gbjcuTm92eW,Love,['Lana Del Rey'],9.00,"33,927,954.00",0.35,0.11,70.43,0.03,0.46,0.00,3.00,0.32,10.00,"278,360.00",-10.99,0.27,1.00
spotify:track:0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),"['SZA', 'Travis Scott']",77.00,"111,770,526.00",0.59,0.16,135.00,0.07,0.11,0.00,4.00,0.80,0.00,"275,080.00",-6.20,0.41,1.00
spotify:track:7cAbyA8NVQCdly0u15UYeS,Love Game,"['Eminem', 'Kendrick Lamar']",17.00,"1,158,472.00",0.94,0.53,105.53,0.18,0.39,0.00,4.00,0.77,9.00,"296,953.00",-2.47,0.72,1.00
spotify:track:7MRY4VpCuZvBmFda6ZCk2G,Love It If We Made It,['The 1975'],46.00,"4,316,286.00",0.73,0.06,180.09,0.04,0.00,0.00,4.00,0.48,4.00,"253,249.00",-5.37,0.06,1.00
spotify:track:45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),"['Khalid', 'Normani']",85.00,"483,126,319.00",0.65,0.13,143.96,0.04,0.10,0.00,4.00,0.71,6.00,"201,707.00",-5.63,0.34,1.00
spotify:track:645YBsxhFPSOKxGep3uHLv,Love Maze,['BTS'],69.00,"5,462,723.00",0.88,0.07,149.93,0.06,0.05,0.00,4.00,0.64,9.00,"221,529.00",-4.65,0.76,1.00
spotify:track:3LKRwbcHRS0yCzjMLMV0KB,Love Me,['The 1975'],40.00,"1,938,940.00",0.81,0.13,97.00,0.04,0.01,0.00,4.00,0.63,10.00,"222,685.00",-3.13,0.90,0.00
spotify:track:7v6EVHw0iUL8ww77IaoLCZ,Love Me Again,['John Newman'],3.00,"50,805,631.00",0.89,0.10,126.05,0.05,0.00,0.00,4.00,0.50,2.00,"239,894.00",-4.72,0.24,0.00
spotify:track:3VbGCXWRiouAq8VyMYN2MI,Love Me Do - Remastered 2009,['The Beatles'],65.00,"2,293,230.00",0.83,0.23,148.00,0.08,0.39,0.00,4.00,0.52,0.00,"141,693.00",-6.23,0.74,1.00
spotify:track:5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,"['Ariana Grande', 'The Weeknd']",76.00,"168,978,337.00",0.71,0.08,98.99,0.03,0.01,0.00,4.00,0.47,1.00,"236,133.00",-4.39,0.24,0.00
